topic_id,topic_label,topic_weights,sentiment_score,bid
3,民生服务,"{'1': 0.1, '2': 0.0, '3': 0.9, '4': 0.0}",0.9,R2hjT1lpt
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R2hfgBPDL
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.7,R2hstgwQq
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.2,R2dMz5dmY
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R2hf31qHF
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R2fQfdxfJ
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QErOayU76
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QEmZNATGp
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QEsNM6Ttu
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.2,QEqp6vYt0
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,R105Sy5GD
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QEmO5CM8x
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R12XpEZSe
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,R10ZUnyKi
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,R11752cJr
3,民生服务,"{'1': 0.2, '2': 0.0, '3': 0.8, '4': 0.0}",0.5,R0wmGDiTv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.85,R100HESOi
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.4,R0uX02Wuj
4,公众反馈/举报,"{'1': 0.2, '2': 0.0, '3': 0.1, '4': 0.7}",0.3,R0xKhvDw0
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-1.0,R2eXxCju9
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.9,R2eo5FFyK
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R2gM85iWJ
3,民生服务,"{'1': 0.2, '2': 0.0, '3': 0.8, '4': 0.0}",0.3,R2dCd3oYh
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R2giH8QtG
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R1GszaJCH
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.8,R1FDfjaHo
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.3,QETnA9QwP
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QEdZV198E
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.3,QEegE2TG0
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R0VldvXje
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QEe1Sab6g
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R0UF9boem
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",0.0,R0WdZlVQU
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.2,R0VFCyeR6
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.9,R0QT6rzgO
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R1uEp2Gnd
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,R1oRZ4Vnb
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,R1rC0iWIY
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R1uUsw7vN
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R1uemfbod
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R1uCT7YSz
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R0vjHjFJb
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0ykIp18Z
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.96,R0ykBCfRJ
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.6,R0yaKukXs
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.8,QE8kmayJo
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.2,QE579bXGO
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QE4C4ybhC
4.0,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QE0TqbRTr
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,R12oLc3r1
4.0,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,R120MpRpD
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R158YkRER
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QEoWY85vs
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QEonBlCtn
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.95,QEndwoIXx
2.0,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.6,R1fxpEkHv
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R1lHD6ho7
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R1Po1oOhI
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1QH1mv94
4.0,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R1Klqb1bb
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R0hLluclA
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0fZFo3zc
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0hrxpekl
4.0,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.8,R0hEZnvJE
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0hg10Yfy
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0hglo8e7
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,R0fblvgxW
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R0hM9pr3z
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R0henxX4u
4.0,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,R0fAzh8dq
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R0hLluclA
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,R0fUNnnzc
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R0fZFo3zc
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0hrxpekl
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.7,R0hEZnvJE
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,R0fblvgxW
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.3,R0hM9pr3z
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0hg10Yfy
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0hglo8e7
4.0,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,R0fAzh8dq
3.0,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,R0fUNnnzc
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R0henxX4u
1.0,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R1vppsLRB
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.1, '4': 0.7}",-0.8,R1wddnrez
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1twX6WeD
1,政务发布,"{'1': 0.9, '2': 0.0, '3': 0.1, '4': 0.0}",0.8,R1uEieOYl
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1soGr81M
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.1, '4': 0.8}",-0.6,R1w6Ex8N2
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R1Cq9lCzr
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R1Cr0jEDl
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R1BXItrTp
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R1FqrjW7D
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R152Y6duD
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,R15Gw1os2
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.7,R152SqXLL
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.7,R14LPqgHO
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R00UStEKR
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,R0VvB87Fp
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.6,R0UKe6F1K
3,民生服务,"{'1': 0.0, '2': 0.4, '3': 0.6, '4': 0.0}",-0.3,QFV6FarNv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R00UStEKR
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",-0.5,QFWAu7sXG
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.2,QFV6FarNv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",-0.5,QFWAu7sXG
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QEfRReXoV
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QEhQLikFu
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QEidUtsaa
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",-0.3,QEgP1s3Oq
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QEdfjfanU
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.2,QEe6RvIUk
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFW7CCmik
3,民生服务,"{'1': 0.0, '2': 0.1, '3': 0.9, '4': 0.0}",0.6,QFUdVdyMX
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFUpXcR6h
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWw50ZT8
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R00Re6OfE
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,QFWWGh6V5
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFVfIFQP8
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFUcYhBZN
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R00Cc0aVX
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFVd1nKom
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFUpXcR6h
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFW7CCmik
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,QFUdVdyMX
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWw50ZT8
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,R00Re6OfE
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFWWGh6V5
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFVfIFQP8
3,民生服务,"{'1': 0.3, '2': 0.0, '3': 0.5, '4': 0.2}",0.8,R00Cc0aVX
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,QFVd1nKom
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFUcYhBZN
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,R1dCUfVS4
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.5,QE7RJmwnz
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QE59yEEsS
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.8,R1et6qg48
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,QE7Q87Ja2
3,民生服务,"{'1': 0.0, '2': 0.2, '3': 0.8, '4': 0.0}",-0.6,QE5iZ3iFQ
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,R1d0ksDvB
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QE7vplSgj
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QE9qMetBm
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,R1et5uPbi
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,QErugiMzs
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QErap15hK
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.7,QEnTeoE5a
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.8,R0UMCfIXf
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.6,R0VZGv6M9
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R0UnXkVdV
3,民生服务,"{'1': 0.15, '2': 0.0, '3': 0.85, '4': 0.0}",0.9,R0WhqjnOz
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0TS0mbhU
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QE0sW4wSq
3,民生服务,"{'1': 0.2, '2': 0.0, '3': 0.8, '4': 0.0}",0.8,QDV567SfE
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.6,QE0nH9MjJ
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QDVRbn8Pd
3,民生服务,"{'1': 0.2, '2': 0.0, '3': 0.8, '4': 0.0}",0.8,R0hd4Es5d
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.7,R0hDCtyoM
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,R0eMFwdSP
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.1, '4': 0.7}",-0.8,QDTTN8XFz
4,公众反馈/举报,"{'1': 0.0, '2': 0.3, '3': 0.1, '4': 0.6}",-0.9,R0hlVBuAG
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,R0hd4Es5d
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R0fcpq62A
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R0fmN5BO6
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.2,R0eUwmNEv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R0hDCtyoM
1,政务发布,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,R0eMFwdSP
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.9,R0hlVBuAG
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R0fmN5BO6
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R0fcpq62A
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R0eUwmNEv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R23UCgwQa
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.2,R19ZF13on
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R1bYXwrej
3,民生服务,"{'1': 0.0, '2': 0.2, '3': 0.8, '4': 0.0}",-0.1,R1enc42VR
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R24TVqOVm
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.3,R26ZFm9Qy
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QEZZzjRMU
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.6,QF1SqbfYA
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QF0kNmHnc
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QF1zF7SGr
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QF1iHBa6L
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QEnbT1soE
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.2,QEq8bsSdm
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QEEk9lFiP
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QEFqEdKZj
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.5,QEJQFbETf
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.2, '4': 0.8}",-0.6,QFlflDHuq
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.2,QFnGno1pC
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,QFlxGiGKl
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.5,QFlPpdIAK
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFnwX43gs
1,政务发布,"{'1': 0.8, '2': 0.0, '3': 0.2, '4': 0.0}",0.0,QFh071QT6
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.7,QFj7h0yZG
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFicygWDK
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.6,QFkNd5XOb
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFkaqfhg0
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QEZ0uhcEl
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,QF0DLp4K8
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QF2HLuaoN
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",1.0,R1CyHaKtA
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R1CaJsMpO
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,R1C3j8y0R
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1slSDRrR
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R1vjsoDc9
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1vSmDYmF
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.2,R1sXbv6W5
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R1tCX3ZwO
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R1p3Ty6e1
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.2, '4': 0.6}",-0.3,R1w5F4v5c
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.8,R19RP87tm
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1cqECEhX
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.8,R1bJwzmAH
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.3,R184koDqj
3,民生服务,"{'1': 0.1, '2': 0.0, '3': 0.8, '4': 0.1}",0.9,R1cr8kB2i
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,R1c7pvk3G
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QEqjYcZ9E
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.8,QEqGgkykP
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-1.0,R1dzGDtpF
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QEsPNFG76
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.7,QEqiKDyLH
3,民生服务,"{'1': 0.0, '2': 0.2, '3': 0.8, '4': 0.0}",-0.3,QEny23Sgl
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.6,QEooEzj3S
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QEThCeF9R
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.6,QETsMg5JZ
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QESVbjxId
1,政务发布,"{'1': 0.9, '2': 0.0, '3': 0.1, '4': 0.0}",-0.2,QFWqf8VZj
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.7,QFWx94DBu
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFTOmmj4D
3,民生服务,"{'1': 0.0, '2': 0.1, '3': 0.9, '4': 0.0}",0.5,R00eRCjXh
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.1, '4': 0.7}",-0.9,QFUxTfO9S
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFW9Wshxo
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R00u63evz
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFQflAzzN
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWx94DBu
1,政务发布,"{'1': 0.9, '2': 0.05, '3': 0.05, '4': 0.0}",0.2,QFWqf8VZj
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",0.3,R00eRCjXh
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFTOmmj4D
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.1, '4': 0.7}",-0.9,QFUxTfO9S
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFW9Wshxo
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R00u63evz
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFQflAzzN
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,R1w2X9GaP
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R1scEBJkU
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.3,R1tkLzEGF
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.8,R1uDItqBp
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,R1sWE0cti
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R1CoyrKeX
